node_id,source,source_type,source_url,crawler_version,crawl_id,snapshot_timestamp,snapshot_hash,enrichment_version,aggregate_version,export_version,address,canonical_address,host,port,network,agent,protocol,services,height,continent,region,country,territory,county,city,zip_code,timezone,latitude,longitude,asn,organization,provider,provider_kind,organization_type,network_classification,w3w,zzxgcs,zzxgms,geohash,geohashid,reachable,reachable_now,reachable_24h,reachable_week,reachable_month,latency_ms,uptime_seconds,peer_index,is_ipv4,is_ipv6,is_cjdns,is_tor,is_i2p,is_vpn,is_proxy,is_sanctioned_node,is_policy_restricted_node,suspected_government,suspected_military,suspected_datacenter,suspected_apt_related,suspected_threat_actor_group_related,suspected_known_malicious_actor,apt_attribution_score,apt_attribution_confidence,tag_attribution_score,tag_attribution_confidence,known_malactor_score,known_malactor_confidence,first_seen,last_seen,last_failure,raw_hash
node:ee8d34103e619523afc8071f,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,101.58.112.209:8333,101.58.112.209:8333,101.58.112.209,8333,ipv4,/Satoshi:31.1.0/,70016,3145,966287,,Lombardy,IT,,Città metropolitana di Milano,Milan,,,45.4337,9.24183,AS210278,Sky Italia srl,,,,,,,,,,True,True,True,,,239.29,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,6e523d6cb5d67900c40436ba0892acd30349004a769029311fe11c44b63756b4
node:1eca18497593b20fa3bd5dd7,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,101.59.47.213:8333,101.59.47.213:8333,101.59.47.213,8333,ipv4,/Satoshi:28.1.0/,70016,3081,966287,,Tuscany,IT,,Provincia di Livorno,Livorno,,,43.5443,10.3261,AS210278,Sky Italia srl,,,,,,,,,,True,True,True,,,238.58,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,fcbc46f44f84a0ff7b6a558395e0e7930a3eb1ce6e0734ddbeffcec94f8d6490
node:08e9780f5f9fd282e2f15815,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,101.98.27.97:8333,101.98.27.97:8333,101.98.27.97,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,Auckland,NZ,,Auckland,Unsworth Heights,,,-36.7537,174.721,AS9790,Two Degrees Mobile Limited,,,,,,,,,,True,True,True,,,357.99,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,2e7c9f0b898d55bfc73cdfde3ebd8a2053bc7caba0173aceff4e1a62d1eb2f07
node:7d155a215d09fc683ac5344d,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,101.99.88.33:8333,101.99.88.33:8333,101.99.88.33,8333,ipv4,/Satoshi:24.0.1/,70016,1033,966287,,Kuala Lumpur,MY,,,Kuala Lumpur (Taman Desa),,,3.09664,101.677,AS45839,Shinjiru Technology Sdn Bhd,,,,,,,,,,True,True,True,,,430.5,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,0d84be2396050887ad851ae42b20d413e7fee2d53873589b73ceec1292ebc7e9
node:2419466d4699ebc8562abe44,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,101.99.89.200:8333,101.99.89.200:8333,101.99.89.200,8333,ipv4,/Satoshi:28.1.0/,70016,3080,966287,,Kuala Lumpur,MY,,,Kuala Lumpur (Taman Desa),,,3.09664,101.677,AS45839,Shinjiru Technology Sdn Bhd,,,,,,,,,,True,True,True,,,426.06,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,996c5ea4f9e99a6b11f4b5f36ee93def8470c5df5b3b65e24e17ca37458b96ff
node:6296f6650115be1fe229c777,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,102.119.86.209:8333,102.119.86.209:8333,102.119.86.209,8333,ipv4,/Satoshi:28.1.0/,70016,3080,966287,,Rivière du Rempart,MU,,,Grand Gaube,,,-20.0064,57.6608,AS23889,MauritiusTelecom,,,,,,,,,,True,True,True,,,576.92,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,ba07e9057f800a934d0cc396d47feca4c7501cc9e523f9b5b0c6b10b08ff03af
node:faf18f9939a85d5b14416a7a,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,102.132.172.34:8333,102.132.172.34:8333,102.132.172.34,8333,ipv4,/Satoshi:31.0.0/,70016,3145,966287,,Gauteng,ZA,,City of Johannesburg Metropolitan Municipality,Randburg,,,-26.0941,28.0012,AS37680,Cool Ideas Service Provider (Pty) Ltd,,,,,,,,,,True,True,True,,,467.26,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,4736770738475a17360c58d4cc48a32d92ea3dfc1b071434cec8ca573007e11d
node:917d5c9f90ef284f587a26da,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,102.132.192.141:8333,102.132.192.141:8333,102.132.192.141,8333,ipv4,/Satoshi:25.0.0/,70016,1033,966287,,Western Cape,ZA,,City of Cape Town,Claremont,,,-33.9806,18.4653,AS37680,Cool Ideas Service Provider (Pty) Ltd,,,,,,,,,,True,True,True,,,431.42,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,f3f6b0c2bd6106231603fca0eced2d581d1adf545e17b1e6fa78a5610447ffb8
node:4794d58b3fa553e8d6a8541a,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,102.140.79.233:8333,102.140.79.233:8333,102.140.79.233,8333,ipv4,/Satoshi:28.1.0/Knots:20250305/,70016,67111949,966287,,KwaZulu-Natal,ZA,,eThekwini Metropolitan Municipality,Botha’s Hill,,,-29.7181,30.7333,AS328327,ASAP Internet (Pty) LTD,,,,,,,,,,True,True,True,,,506.27,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,cc76056e575da134d3260144cbc3c57304685a3f8872da749daa7acc67662def
node:171bbc469078447125309cb6,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,102.182.102.44:8333,102.182.102.44:8333,102.182.102.44,8333,ipv4,/Satoshi:31.1.0/,70016,3080,966287,,Gauteng,ZA,,City of Johannesburg Metropolitan Municipality,Randburg,,,-26.0941,28.0012,AS37611,AFRIHOST SP (PTY) LTD,,,,,,,,,,True,True,True,,,477.94,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,4433b987693526e85ba8f326e11e7f88f9049269001b7a7bc67684ba988440ab
node:4f22945dc0a3af162c2a36e6,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,102.209.116.84:8333,102.209.116.84:8333,102.209.116.84,8333,ipv4,/Satoshi:27.0.0/,70016,3081,966287,,Western Cape,ZA,,,Cape Town (Helena Heights),,,-34.0594,18.832,AS329184,Host Africa (Pty) Ltd,,,,,,,,,,True,True,True,,,462.28,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,8600d34d030c56c0d715dd5d375bb38ce7d32396e8fe4386718f56a7310bbdc2
node:b126a458c5e04e6c2ee57168,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,102.35.202.45:8333,102.35.202.45:8333,102.35.202.45,8333,ipv4,/Satoshi:29.0.0/,70016,3080,966287,,Reunion,RE,,Réunion,Le Port,,,-20.9522,55.3024,AS37002,Reunicable SAS,,,,,,,,,,True,True,True,,,572.17,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,7c27964f9604c1cd243ba2ba32e6fda6bb050ba11e6b1a9ea15e2ebf89b5fde8
node:3dbb89b81e356afbd2be35dd,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.108.229.243:33981,103.108.229.243:33981,103.108.229.243,33981,ipv4,/Satoshi:31.1.0/,70016,3080,966287,,Victoria,AU,,Melbourne,Melbourne,,,-37.8136,144.963,AS136557,Host Universal Pty Ltd,,,,,,,,,,True,True,True,,,438.11,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,5cd567475be4819245a74bc9745e46b8ae3508c1d8b68ac0e276e15cf74aff96
node:5f55b55d80ce0a6666ff7a1b,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.114.162.131:8333,103.114.162.131:8333,103.114.162.131,8333,ipv4,/Satoshi:31.0.0/,70016,3081,966287,,Utah,US,,Salt Lake County,Salt Lake City,,,40.7608,-111.891,AS142036,Hosteons Pte. Ltd.,,,,,,,,,,True,True,True,,,131.19,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,d5f1e46b0a1dbd50f19cd9959f0a971ca6f7bf9a8bbf1b9e10ee065c72c8b13a
node:5e0d777b85824b2163a4e3c4,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.149.72.120:8333,103.149.72.120:8333,103.149.72.120,8333,ipv4,/Satoshi:27.0.0/,70016,3080,966287,,Chittagong,BD,,Lakshmipur,Rāmganj,,,23.0993,90.861,AS137033,RSM Network,,,,,,,,,,True,True,True,,,516.94,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,2385c2eafa5bdee7121fc790b6cb25c8bcf95f12c216262ba24e927f8ad5d4bd
node:e6fe61dce80cc91902161356,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.156.157.73:8333,103.156.157.73:8333,103.156.157.73,8333,ipv4,/Satoshi:31.1.0/,70016,3145,966287,,Victoria,AU,,Melbourne,Melbourne,,,-37.8136,144.963,AS136000,Lightning Broadband Pty Ltd,,,,,,,,,,True,True,True,,,413.66,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,ff746e03a89a70c641b3b0f1fd762bdf1714f4c0918a368d4eae9a2fabeff12a
node:365e14d90a30b2688ee37504,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.16.128.63:8333,103.16.128.63:8333,103.16.128.63,8333,ipv4,/Satoshi:31.99.0/,70017,3080,966287,,Queensland,AU,,Brisbane,Brisbane,,,-27.4705,153.026,AS133159,Mammoth Media Pty Ltd,,,,,,,,,,True,True,True,,,399.59,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,d4259d15f446abcb14ea43ac7b99161b03fa0c28326b5aff2082d0650381c9ab
node:e4a613006f2cd9d39584e766,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.193.138.6:8333,103.193.138.6:8333,103.193.138.6,8333,ipv4,/Satoshi:29.3.0/Knots:20260507/,70016,3145,966287,,Auckland,NZ,,Auckland,Auckland,,,-36.8509,174.764,AS64073,VETTA TRADING LIMITED,,,,,,,,,,True,True,True,,,442.28,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,5f2b1887c7c7b0f2ba329a11044a63afa9b6a899552722f8667b9fd0da02089a
node:0245b79877e17a08cc6ff72e,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.195.101.97:8433,103.195.101.97:8433,103.195.101.97,8433,ipv4,/Satoshi:29.4.1/Knots:20260508rc4/,70016,268438536,970379,,Florida,US,,Miami-Dade County,Miami,,,25.8128,-80.2377,AS23470,ReliableSite.Net LLC,,,,,,,,,,True,True,True,,,69.19,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,4647ae651299b2f6d2a23438ccdc4c86b89f9ec88c1c5b19472829f7cee96761
node:18b62af291b87d014d5fea2b,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.21.3.148:8333,103.21.3.148:8333,103.21.3.148,8333,ipv4,/Satoshi:31.1.0/,70016,3145,966287,,New South Wales,AU,,Liverpool,Elizabeth Hills,,,-33.8991,150.846,AS38195,SUPERLOOP (AUSTRALIA) PTY LTD,,,,,,,,,,True,True,True,,,437.03,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,23e3076c2573beeaa54504dc1a74b2643e13f6f74a1e22912d55f4908ea539c5
node:7abdb416374288e1b8d6b91c,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.210.25.160:8333,103.210.25.160:8333,103.210.25.160,8333,ipv4,/Satoshi:28.1.0/,70016,3080,966287,,New South Wales,AU,,Parramatta,Parramatta,,,-33.8178,151.003,AS135126,Occom Pty Ltd,,,,,,,,,,True,True,True,,,394.61,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,90ee8c6bbc537dff13c00146a31dc3e8d8ed84e4070eefc44cfe240565c085d4
node:4df7abb0c78495109514234f,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.213.115.102:8333,103.213.115.102:8333,103.213.115.102,8333,ipv4,/Satoshi:22.0.0/,70016,1033,966287,,Sindh,PK,,,Karachi (Civil Lines),,,24.8549,67.026,AS24440,Cyber Internet Services (Private) Limited,,,,,,,,,,True,True,True,,,383.9,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,46935042e4b80be2a0823bb9b78e9422329a2f140319376e8edf52a8baab1c1a
node:5966ae4428d11d0e04664c7f,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.224.116.108:8333,103.224.116.108:8333,103.224.116.108,8333,ipv4,/Satoshi:31.0.0/,70016,3081,966287,,,SG,,,Jurong Town,,,1.33417,103.723,AS56300,MYREPUBLIC LIMITED,,,,,,,,,,True,True,True,,,421.11,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,c95cb41e3158842ac9bb125bc15e750bf22963ae306bcf66290dfd887c5485c4
node:148521a15b0c153f7036286f,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.224.85.11:8333,103.224.85.11:8333,103.224.85.11,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,Bangkok,TH,,Don Mueang,Don Mueang,,,13.9272,100.586,AS56309,"Siamdata Communication Co.,ltd.",,,,,,,,,,True,True,True,,,465.15,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,e92aa845ff2d661e487f7900d8055aae284d0d7f358b7ef2f752d771e5e10f9e
node:ccd4784c5baa27c4f1d45228,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.228.171.171:8333,103.228.171.171:8333,103.228.171.171,8333,ipv4,/Satoshi:27.0.0/,70016,3085,966287,,Hesse,DE,,Regierungsbezirk Darmstadt,Frankfurt am Main,,,50.1109,8.68213,AS44051,Fornex Hosting S.L.,,,,,,,,,,True,True,True,,,213.85,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,9b8ea5d51b907b0521548f595db0cb63f7f6b90952751109be0f3413a91fff06
node:8b6c819a733d15aa1b68daa3,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.231.42.36:8333,103.231.42.36:8333,103.231.42.36,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,Telangana,IN,,,Hyderabad (Sri Nagar Colony),,,17.4258,78.4358,AS18229,CtrlS,,,,,,,,,,True,True,True,,,387.39,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,a893c414b6ad00611aea82eeddd5ce45cac577b30632846806bcf5702399f0eb
node:51ffc85ab8be164d7615cde3,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.232.248.31:8333,103.232.248.31:8333,103.232.248.31,8333,ipv4,/Satoshi:31.1.0/,70016,3080,966287,,New South Wales,AU,,,Sydney,,,-33.8688,151.209,AS9507,NextHop Pty Ltd,,,,,,,,,,True,True,True,,,451.72,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,53037e65fcb9043fa4c4ae9d1bcb00da2ddfb23376a4edb09a895118293286c7
node:818e4b29561a5897978ef8ec,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.251.165.138:8333,103.251.165.138:8333,103.251.165.138,8333,ipv4,/Satoshi:28.0.0/,70016,3148,966287,,North Holland,NL,,Gemeente Alkmaar,Alkmaar,,,52.6467,4.7395,AS60404,The Infrastructure Group B.V.,,,,,,,,,,True,True,True,,,201.77,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,b53dc471b303d9e0921feeda22cb4938302c1d385a6d10a8be842dd6e8a65104
node:3267cebc2cadbbb17374c660,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.28.160.171:8333,103.28.160.171:8333,103.28.160.171,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,Queensland,AU,,Brisbane,Brisbane,,,-27.4705,153.026,AS38195,SUPERLOOP (AUSTRALIA) PTY LTD,,,,,,,,,,True,True,True,,,409.79,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,95e3679128b2d4ad4536dfda47662970a3f347a4a995a003e0e608e164904028
node:7c977d0a5588ccee5dbb02b1,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.37.205.47:8333,103.37.205.47:8333,103.37.205.47,8333,ipv4,/Satoshi:31.0.0/,70016,3081,966287,,Otago,NZ,,Queenstown-Lakes District,Arrowtown,,,-44.9384,168.81,AS56068,Lightspeed Technology Group Limited,,,,,,,,,,True,True,True,,,425.53,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,75d89df78eb84aef80d357a7fc971703241e35860aebe1e8fcb2fea2b647342f
node:6c1d0e556990a2fe3ce2a45e,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.45.247.202:8333,103.45.247.202:8333,103.45.247.202,8333,ipv4,/Satoshi:25.1.0/,70016,1037,966287,,North Holland,NL,,Gemeente Amsterdam,Amsterdam,,,52.3563,4.95714,AS41436,Kamatera Inc,,,,,,,,,,True,True,True,,,197.66,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,e3782852cc19325ce8f84dce6813bfbeb85ce4b7a00d4c564e6bd6d2d2ec4999
node:ecd7f9a476f3258b41a77db8,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.47.203.40:8333,103.47.203.40:8333,103.47.203.40,8333,ipv4,/Satoshi:27.0.0/,70016,3081,966287,,Querétaro,MX,,,Galindo (Arcila),,,20.406,-100.105,AS64096,"INTERNET HARBOR INTERNATIONAL CO.,LIMITED",,,,,,,,,,True,True,True,,,56.26,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,d8831a65c9b85e6308e4e7e2bfb701a3d07c4cc851ae8da55c9f0dbcfc0a43a2
node:e2662428ecc7ad679e783d30,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.54.18.167:8333,103.54.18.167:8333,103.54.18.167,8333,ipv4,/Satoshi:28.0.0/,70016,3080,966287,,North Holland,NL,,Gemeente Amsterdam,Amsterdam,,,52.3676,4.90414,AS216154,CLODO CLOUD SERVICE CO. L.L.C,,,,,,,,,,True,True,True,,,190.01,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,ccbc3b0bcb01dfe83d8f99ece609346c2f18fb0061d8dfd216fdd30f35228fe9
node:e4475d09f467ddf370729ca3,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.57.60.162:8333,103.57.60.162:8333,103.57.60.162,8333,ipv4,/Satoshi:25.99.0/,70016,1033,966287,,Seoul,KR,,,Paripark (Mokdongdong-ro),,,37.5242,126.871,AS4766,Korea Telecom,,,,,,,,,,True,True,True,,,336.11,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,82770ce2a207ff02414c16e168634066e13394b1ee47a31296ad1360d29ebaac
node:a0acf0c37ae2570a051e54d8,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.6.141.106:8333,103.6.141.106:8333,103.6.141.106,8333,ipv4,/Satoshi:31.0.0/,70016,3080,966287,,Kwun Tong District,HK,,,Kowloon Bay,,,22.324,114.204,AS9381,HKBN Enterprise Solutions HK Limited,,,,,,,,,,True,True,True,,,375.42,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,6bd563c5db55268bb10c2da4b339e00f0f8f9ae7ac960a09e1426e8f62c1dca4
node:c67d8cefcc072cd9a7f2e0d1,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.95.115.19:8333,103.95.115.19:8333,103.95.115.19,8333,ipv4,/Satoshi:31.0.0/,70016,3081,966287,,Queensland,AU,,Brisbane,Petrie Terrace,,,-27.4661,153.024,AS134090,Leaptel,,,,,,,,,,True,True,True,,,404.98,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,0ed7960a1c2ca01bf1a27d71f3a1ce23644c906c59a40c1d81ab407949673a98
node:d0e64d02b92dcb5a6d5e35e1,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,103.99.169.120:8333,103.99.169.120:8333,103.99.169.120,8333,ipv4,/Satoshi:23.0.0(@wiz)/,70016,1037,966287,,Tokyo,JP,,Kamo-gun,Minato,,,35.6607,139.729,AS54415,WIZ K.K.,,,,,,,,,,True,True,True,,,297.41,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,50c2e81fc0cca40957d6487ffa94e583e92476182b67ee8633265d327ba1c7c7
node:ed704b3ee100d7a81bd02354,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,104.0.23.218:8333,104.0.23.218:8333,104.0.23.218,8333,ipv4,/Satoshi:31.0.0/,70016,3080,966287,,Florida,US,,Miami-Dade County,Miami,,,25.7328,-80.3547,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,76.26,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,6a9a184dbad754939796c23e4e9463e38233da03a1d710e9621d255ab83d1885
